cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000126,INCIDENT,SP-005,OUTAGE_IDENTITY,identity,Cloud Infrastructure,2026-02-04,2026-02-04,EV-F20441A08C,1,EV-F20441A08C,news,Weak,,outage,OUTAGE_IDENTITY affecting identity in Cloud Infrastructure.,0.7,Network World,https://news.google.com/rss/articles/CBMitgFBVV95cUxPaExYeEtZdk5WZVo3Sl9GYVU0c3c2NTIxYVpEU0t1eFNGTnpnWV9xSjlIVERNNFZpMHJJcDR5NkJDVnhnRnk1ZFFiYXhQdlJOU3UxNnRxQlZ3anV1bE12dUJTdDdZVm1OX0Z2aUtmZ2U5M2laZ3ZYQ2Y4OVZFdE40V0hFa0RtQ083YjZ4R2ZKS0lWWnR6cGNQYTY2eS1qZE5nc04tWjg1TUREOTFXa3M0LXduUmRiZw?oc=5,2026-04-28T15:39:16
CL-000127,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-02-06,2026-02-06,EV-B9BD3E7B79,1,EV-B9BD3E7B79,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Inbound Logistics,https://news.google.com/rss/articles/CBMisgFBVV95cUxPOHhKNnVabTlCLXZRRGx3dUNHUzZHYy1xVjIydzZKZHJDTm9OODVfZXJIS0JCTmo5NU5YSi00aTFIZ2dGcHg5YnVzaWpGUGZsZ2RwTmFncVZtQU9oUi0tOHNlOTJicFVEc05PZW1yMEtFR3ZMNGw4cS01ZXBlb25iT2FuUzg4VDc3RzJLUVk2VTJEakNJcnlFX2h2NVY2dXZyVEhPVmdZZVFQZDlhU0VGeUlR?oc=5,2026-04-28T15:39:16
CL-000128,INCIDENT,SP-007,SECURITY_RANSOMWARE,UNKNOWN,Cybersecurity,2026-02-10,2026-02-10,EV-F80A5C8BF1,1,EV-F80A5C8BF1,news,Weak,,ransomware,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.,0.55,TechTarget,https://news.google.com/rss/articles/CBMimgFBVV95cUxOb1p6dmFpcThQWDNBenpmV05wWUZJWlprcVV0REZlWGJiM0Y0akdudjNFUVM3Z2t4TlVHb3NycWFWTGM1bHdmcFlib0NEX2s0anpRWlVISlNnUHUzUnMtUHkwaUJEWHEyTmJReXVGbEN6QjZsTjRTNzFETmdXMDBkNmZyeVBnNnNUWGptOG82VlhScmRkcHMxRzdB?oc=5,2026-04-28T15:39:16
CL-000129,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-02-16,2026-02-16,EV-369A9B8430,1,EV-369A9B8430,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,SecurityBrief Australia,https://news.google.com/rss/articles/CBMimgFBVV95cUxQS3FScXQ0YnJFV0hrRXRfUFFZcFh5a0VJU29memprZDlvaXljZXJ4RWk3aHA0bGR0d05PSmU1TE9hc2xmbl9EQndwcjZsRTNuZkZfOWtkYzA2cGwtQXhteDA4SUFzc2kwQUlHNDg5SDRkbFRyVzVYMXVnWmJ5LTNJRjExOEJ4ZEx3NHhEbXhhQzVOdGx5bW5ydnJB?oc=5,2026-04-28T15:39:16
CL-000130,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-02-17,2026-02-17,EV-95E4B4EA49,1,EV-95E4B4EA49,news,Weak,,"breach,leak",SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,Rescana,https://news.google.com/rss/articles/CBMixwFBVV95cUxPOGNTeU54eWRUYVR1c2pjaklHZUFucDQyVlcycjVsTnN2d213MDNySWVwM3JyZ19YR3hRMGRVVi1QSlZ5eVdDY212TzNZTTRJTW9kelhzNmxZamRubTUwc3Q4Q3FBNnJCRnNNcEdZQTd0bGdMWExONER0SDVGMUVkUXRLX1B5MnFES050SzY5ZEdxOFVLbzM4S2szZjJNakQ1a0RMMlh4SldJeXhudVA0TWR0a3A2VnV3dlJ3Zzg3enMyMmNBdUdR?oc=5,2026-04-28T15:39:16
CL-000131,INCIDENT,SP-002,UNKNOWN,erp,Order Processing,2026-02-18,2026-02-18,EV-641035E4A8,1,EV-641035E4A8,news,Weak,,,UNKNOWN affecting erp in Order Processing.,0.5,CFO Dive,https://news.google.com/rss/articles/CBMifEFVX3lxTE45bEV3U0UtblBSenpHZWRpVDhfOFdBRzRGdHV4LU5nQUNXZENLVUhuTmF4cFZMNklNY1N6VjdWZTNkSEw4Y3hCQ1FJV01CV09pMF9jRzhhVkpHbUluck12SjNpZUVwQW9iWFJOaFdVcHRlU3BoUXo3X0Z2VTI?oc=5,2026-04-28T15:39:16
CL-000132,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-02-18,2026-02-18,EV-BA790BAE64,1,EV-BA790BAE64,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,AIMultiple,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBDUkZvbkp6UlhvaDRXdzZNWnlYMG9XTlo5Ykg4X3dTNWNsQWRfX3d4SEVVSTFET3JxQTRobGQ5Y1BJb0dsV3hBTENTUQ?oc=5,2026-04-28T15:39:16
CL-000133,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-02-18,2026-02-18,EV-5575D2812B,1,EV-5575D2812B,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,theregister.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxNZG9OZFhMMmZ6VG9Ma05kQU5MeHVJU3RBUWZ2eG1rNnpqVmZ0S0FFRl9kUXQzTldwdExWMHR2V1VGYXppWWljVzdvNG1uYkMtSkVOeHBZdWIydk1XVWFkc3Z3S0lSRk5OSVI0YlBVbmZMQUxqbFZNeVMtQXlrQlBjRTJuRkpCY3hVRFE?oc=5,2026-04-28T15:39:16
CL-000134,INCIDENT,SP-005,UNKNOWN,cloud,Cloud Infrastructure,2026-02-20,2026-02-20,EV-57CC9B4503,1,EV-57CC9B4503,news,Weak,,,UNKNOWN affecting cloud in Cloud Infrastructure.,0.5,The Guardian,https://news.google.com/rss/articles/CBMipwFBVV95cUxPdlNsWkxOcFlvVWxpRlVTWlJEclh4R0VmNmtsaFczR3hKTW9qdThJYXNzdHFXVkpuUndnbEkyVV9yNzVGdEVabExvUnBxUEpQaUZBc01GdVQ2Z05hV2YxaDJQblo0RG9JeWFVekJRb1VUM1pVV1FUYndzU18taEVVU3FMUUFaT1VrYkhicXVVSGk0VVhYejFQUjdQTkJtSS05WWsxRGdBYw?oc=5,2026-04-28T15:39:16
CL-000135,INCIDENT,SP-009,UNKNOWN,systems,Network Infrastructure,2026-02-20,2026-02-20,EV-C5AF04DFA7,1,EV-C5AF04DFA7,news,Weak,,,UNKNOWN affecting systems in Network Infrastructure.,0.5,Broadcom,https://news.google.com/rss/articles/CBMiggFBVV95cUxNZldxd05CUXNVendURUxWRnpZMnBOejJaQThWQVpCQmpXREYzWXVObjZzMFRBQ1ZNWVNUU181Uk9WZEltYWZCc0JJbmRlNVJvODBBT1ZKOHptbGlwcHRhNHFLbTVCQ3lpUGZSaUQ1RDF4Q2JqYlEzMHZoNFVJaW84R0lB?oc=5,2026-04-28T15:39:16
CL-000136,INCIDENT,SP-002,UNKNOWN,systems,Order Processing,2026-03-01,2026-03-01,EV-A5446A4E64,1,EV-A5446A4E64,news,Weak,,,UNKNOWN affecting systems in Order Processing.,0.5,The Friday Times,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNakpEY3ByQ1VVT0xkVllCYlhFWEozaFdQSm5PUDk5d3pFdWkyUWdSbjlZSmUtNEZrODRaZldaUUtTQ1UtSHpEczBiYVl2Y1BpR2tlZjFxd1pPNmtYaWxYNkdPbmROX25qTDVzYUtIWHlWMVc1Uy1TaFkxbU1YQjJ1TkRDU1VvUU5wWVNodWFXU3FQMEF2SnExUGV5RGMtOEVLQzZQdWtrWFJuemNzY1lDdnh3VW5XWTBqMnowNnNXU2U1eF9EcFBxQ0ZKdndyTkVGdHc?oc=5,2026-04-28T15:39:16
CL-000137,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2026-03-01,2026-03-01,EV-28538F3ACF,1,EV-28538F3ACF,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.55,Data Center Knowledge,https://news.google.com/rss/articles/CBMisgFBVV95cUxQUU00VUcyNzlleFc2RXo5bkFPTnl1RmJqSHozVmNjNzZsVTVJZkNQTmI4amx6QzFsenk3cDlxclQ0dEdPM2J0dXRCS0VObzdBTXNmWlZ4aWtZaU1ZX3c1YkJpMDhXaklOdGNKaFJyajB0VmRtbUJkYS1Qd2xUZExCdUstbndIb1ZuWlpkdTExbWVQdFpaUmlLdE5wa1dLRjVtWnJVRlpoUHpfMm03dGI2OUlR?oc=5,2026-04-28T15:39:16
CL-000138,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-03-02,2026-03-02,EV-FC1EBDF8AF,1,EV-FC1EBDF8AF,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Fierce Pharma,https://news.google.com/rss/articles/CBMinwFBVV95cUxQZkZST0NFeENMdXF6TzlnSmlkMUxPVm1VaTVDZmpGc0d5bXhzaXI0eVItOWVyeFVLdTdPREV1T3c4T0dUMUhCNnVEeXFMTjFIdUd0b1puRF8tOGhtYVZIU2F1RXNoakQzMXNTYVZWZEdVZ1k5U0lTNFpaTUZHQldwSzItRS1MbmJDdW51NHA3aldtcThIYzhEMGh2RFVoV0E?oc=5,2026-04-28T15:39:16
CL-000139,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2026-03-02,2026-03-02,EV-6BA2D2D610,1,EV-6BA2D2D610,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.55,MSN,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQYWtBeUtHSk11eUJpWnpvU3UyZHZzUElkTzE2Z0V1RE5CRmdKTDFiYnA0LXNOTExRNHVIaTlybkhCc3ROM0NmZ3JwUUhZZzlzNnR5dFhZVXhweGdBdk5PdUNuWDhSN1FwZHJ3Y1VRTmM2VEdmZUdvb0lScWtvQ0lCcVZacG1BTGtlN2dsQ3AwRGdTWWs5QXR0c01rUFh3azRxRjNlMDNvWUJhc3h4RjdEdFJRWlAxdkg3dkFDc3JTX2pfVEZJZmpwR2dVTlNkT0o1NlNuMTQtUm0?oc=5,2026-04-28T15:39:16
CL-000140,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2026-03-02,2026-03-02,EV-F050407D65,1,EV-F050407D65,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,Business Insider,https://news.google.com/rss/articles/CBMipgFBVV95cUxOR3F5OHF5SFlhUlUzZ0F6VXVHb0FJU0h2UENiMHloaEZBYTBvRDR6bF94UUl4aGpyM0hzN1RPeGxDY2RkTWJhYXJxX1pobFAtdHp0MkcxRXZlWGdYX3hUUlNaWWhYcU0wY04yZkhHZXpFUFMtLTB6ZEl5UUZNLTZkUEc5R3hxREg0WUFWcjFtSVJfSF9MdTQwR2hJOFNEbERTUlNkbDFB?oc=5,2026-04-28T15:39:16
CL-000141,INCIDENT,SP-010,OUTAGE_CLOUD_REGION,region,Physical Infrastructure,2026-03-02,2026-03-02,EV-D290356B1D,1,EV-D290356B1D,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting region in Physical Infrastructure.,0.7,TechRadar,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOSEFWVVptQ3VLVFloYUd0Y240UThEX2FLVk1Yd1hWRlFXMjNEMDN2bWpBdy1VQ3V6QzQwUlVnYnNITndOcUhGNFdXT1NSVlN3dHNnb0IxdVhlM25HeV9WdnNId2Eya015Y2JmQkpXOXFBSFdwZm9hTVc3ZjA1NEZYX2x2YmpDT0diWnRGdVNtMGg4ZUt5Nkd5TVJzNUVYZWJXUFpzMDQ4cFhxSm8?oc=5,2026-04-28T15:39:16
CL-000142,INCIDENT,SP-011,UNKNOWN,systems,Compliance & Governance,2026-03-02,2026-03-02,EV-E0171F0239,1,EV-E0171F0239,news,Weak,,,UNKNOWN affecting systems in Compliance & Governance.,0.5,United Nations Environment Programme Finance Initiative (UNEP FI),https://news.google.com/rss/articles/CBMijwFBVV95cUxPbjJ4cXdiN0RjOWxfc05WWTZFVnpFOXpDVVlmdGZnVEo3MzEwZGpjWDlEYUZacWwtQ0xHcHVUU0dJRHJsa3ZEU3NsTEZ3RE5MbktuRTlURGlUMWpTN3pxUHQ4SkZFUkNUNGdYVTJlVTZmVk85Yk9keW5tVmpDRG9oMXhyQ2NpeXhhOVByeW52SQ?oc=5,2026-04-28T15:39:16
CL-000143,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-02,2026-03-02,EV-C4A373D721,1,EV-C4A373D721,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,AP News,https://news.google.com/rss/articles/CBMilwFBVV95cUxOTzFqWFViSEVMWFl6aUh5Q1I2cnRMUTQ2UzBTVGljbmpJSmdJVGl0M0hiemtaTkdsVUNZTXNjSks1cnBRbHFsV1BHSmlTNVZwVjZDalk5NlAtd2ZMakRDUlZ0ZllZdldxQ1F5UUJYUFRxZ0tjV1RETi1mSU1pSHhMdFREVmhtWEptM3dINXo5ZEJoc1p1NE5R?oc=5,2026-04-28T15:39:16
CL-000144,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-02,2026-03-02,EV-531B855DE1,1,EV-531B855DE1,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Al Jazeera,https://news.google.com/rss/articles/CBMisAFBVV95cUxOeHFjMUtYX0FSS1BZcWpsSlQ3LWxwaWd2T3BxLV80cDc1dGJhb1U1ZDczTENRTzQ0aVpiUXdjVlc5OTRQa0RUU1RVZFdhUzNtRWZHUzNueGNpTDZLbmZ3VU1LOEFZVXhSZVNJcWtVeEU5dUtrR0ViUjVKSkhBYkdkVHA5dXdxRGhtSEUyMmlxaUNCdmZfNFZwR3FLd2pDYlEwdGxkRXUySEJ5eHhGRnBFedIBtgFBVV95cUxQQmp0TFVsUHE1ZlNUVEJPaGx4eVZMcUtnWlVxM2tnbTduX0diWUkzdFd3LWNqZnJOVU1LMXJhVzdWeXBoODhwdjFxRTlIdkVNOFg5LTNwWjhKM2t0MlFLajl5Ri1LM042RVItZ21vQXNoTHQ4WktBcTV5SkpSQ1V3N2hmLWxuOVYxM2JSWHVTYWJTeThvcTFtSVFsenNfVDFKb29hdk1HdmF4OFlCWmtmdVFrSHJVZw?oc=5,2026-04-28T15:39:16
CL-000145,INCIDENT,SP-002,OUTAGE_APPLICATION,applications,Order Processing,2026-03-03,2026-03-03,EV-4EC1A653B8,1,EV-4EC1A653B8,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Order Processing.,0.55,CFO.com,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQcjBkZ2ZOQllRRDQtVXRuMzMzQTZrYVJmeGZ6bGVuRUlBdjBicnN1QW5aUk9VLU1uWHRTU3V4N202REFMWGJaVjNmd0Z6ekowMU9Mak9IS0xjbUlEcVN0TTE5NWtKVlRUUE1zT0lZLTFnZ3QxYnNMRVBQRlpSUWFsUlZWeWVrd3JKOXYzem53UTZEZm5nX0NGenp4bG5jb1NKTHZWYjhidk14cWlpYU9jUi1DZmNMNkZU?oc=5,2026-04-28T15:39:16
CL-000146,INCIDENT,SP-004,UNKNOWN,systems,Transportation & Logistics,2026-03-03,2026-03-03,EV-E27D8729FD,1,EV-E27D8729FD,news,Weak,,,UNKNOWN affecting systems in Transportation & Logistics.,0.7,Heavy Duty Trucking,https://news.google.com/rss/articles/CBMilwFBVV95cUxOOHVBazVVTDl5akFNTU9oMnJseE9Ua0xESjBfLXg1NUZDT2ZyeHNHRVdzU2dOdFdGQ21xRVhsUFFzRWNkTVZ2RUkwV2hkc1RMcWRzWDBBN2ZsZFFPZm8wUWRzTVVpTDlnOU16S05FU3EtSnlaWEdPUE1MTEZIZnQ0Z0I0ZUdiUk44YzBqT2ktRVBDcWN0cWpZ?oc=5,2026-04-28T15:39:16
CL-000147,INCIDENT,SP-009,UNKNOWN,cloud,Network Infrastructure,2026-03-03,2026-03-03,EV-0A0E707D76,1,EV-0A0E707D76,news,Weak,,,UNKNOWN affecting cloud in Network Infrastructure.,0.5,Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxObEZGODhUazJocmh0R05fQTZQbjMxS01KYXJITXhFX2lJTGdVSEF2aDdHMTFqemVTOHlscUFNaHBkMFBSR1YzZEtETzZ1Y2EzdWVoZW11UkFvOTNGUFlkVURwcGJ4bkxBTjZMSmpPRm4yUjhna2o4dUc0MWUyWnEteE1aWk9MN0UySUV4Y0ZBUTllQXIyNTFFOUlyWU5vZkRULWFLVWtyRzlIWjV4aHduRE5uU2dwUUdJUHgtVmdtdDFlWTBMVkE?oc=5,2026-04-28T15:39:16
CL-000148,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-03-04,2026-03-04,EV-8160AB19D5,1,EV-8160AB19D5,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,CPO Magazine,https://news.google.com/rss/articles/CBMixwFBVV95cUxPb3IySlRIVUhNOTVpUFc1V29BYjZTUVhnVXNXVUZJMkhVRFdJYlhLWnA3YWVBbUZ0ZmNJbDYtbl83M0VsOUZfTjZlaHI0YXhhT014MmRkakE5cGRuNnp3OHZ2VW9uRDV1QXpjZ0xoR09NcGJfVjhCTWxUbFdTTWlqNXJoZzJuYXU1U2p5NFpERy03R0lyb3UyTFFNcHd5bjAxUFZJX1RYVXpmQ2FsT21FU2tmRmVFQlRVUFRhSGtPeXhLcGcyNU1J?oc=5,2026-04-28T15:39:16
CL-000149,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2026-03-04,2026-03-04,EV-5C7B03D21A,1,EV-5C7B03D21A,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,Trade Brains,https://news.google.com/rss/articles/CBMirgFBVV95cUxQcDFNZGNOcW9waE9TWjhTTjdxeUVuVzhRN0ItdkJQUG9UYXRZYk9DRDBEcDREOG1mMlZBaldzekN3amUxLWJOMGRmTEd0RmctbG9qaGJHbU5oekM2SENNZXZ2c3JGSVBkeDNqWS1DWVY2X3VxZWxSUUN6TFRzaHR4Z29aQWV0NWdpOHJiQXROY3YwcTU1eVJHWDJXN2xudHQ1c1NVWGR1bkV3MzZOY1E?oc=5,2026-04-28T15:39:16
CL-000150,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-03-05,2026-03-05,EV-5F693FFC05,1,EV-5F693FFC05,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.5,SECURITY.COM,https://news.google.com/rss/articles/CBMif0FVX3lxTFBhTndBa1FqV3FKdm00OWxrV0FfVlFZc1hBUDdxMUNjLU9sbHRhRFF3UU9UWGgxUnFtVUI1UnVVcFowM2UtZGJ1YmljN0NNbWVWX1Fwblhua2t4TDh5UnpyQThPamFWeHRMR05rbDU1cnljWTFKcFNuMzFYLXFnMkE?oc=5,2026-04-28T15:39:16
CL-000151,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-03-06,2026-03-06,EV-7BA7376018,1,EV-7BA7376018,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,Sourceability,https://news.google.com/rss/articles/CBMinwFBVV95cUxQU042aUx5Y3BQSm9fajIwQ243RWl2UkVWcWRXVkxuMmFtRDc4OG5mVmRxcE1jOU9uaXZDRTE4QzVseXJYQUFtNFdiX1d4SDAycEFpdzlhNFhESmdtM1hXc19XajRZd1VXSmZPbWpXalJKbEFrNVV2alI3S1FJdVBZR3kxSWJid1JkcUZYTWRTY2VEczNiYUVpUnJJYzVrM1E?oc=5,2026-04-28T15:39:16
CL-000152,INCIDENT,SP-007,UNKNOWN,UNKNOWN,Cybersecurity,2026-03-06,2026-03-06,EV-733C494CBB,1,EV-733C494CBB,news,Weak,,,UNKNOWN affecting UNKNOWN in Cybersecurity.,0.55,BizTech Magazine,https://news.google.com/rss/articles/CBMirgFBVV95cUxQbENFazBEMmxZakFmUVJ6bDJvWEpHS3loVU5SeXQ4UW44dzkyNlhGZWo3M29mSG5rNFdFT19ZUmx5TUo3RTNNRmc1bGpZV3dHaUFocHF2Q2RzOVBrSThrdkdmMVJETUpYMEwtaHc5c0RoSmd4NVBMdVRyS3ByUG5NUzFvQUZmMU1HQ3lROFY5WWJ5b1RfTkg4RnZSSGJuYi1YT3FsZkMtaTlwNVBZNWc?oc=5,2026-04-28T15:39:16
CL-000153,INCIDENT,SP-001,OUTAGE_APPLICATION,applications,Distribution Operations,2026-03-07,2026-03-07,EV-9189A130AF,1,EV-9189A130AF,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Distribution Operations.,0.75,Cox Automotive Inc.,https://news.google.com/rss/articles/CBMifEFVX3lxTE9mN1R5REk2ZGtPR2FfQVNZZmlVa2NxN21xd1FvMTFhX3ZuV3FWM2VicDRzV1BicWUwOU1yTFZ4a3lvUGdJU2dkVVNGQl9mUGtaTVQ3aDZBUjduNWpxemh4Z1J3SENOclJYc0F2S0xDLTlaUE9BczVielZwM1Q?oc=5,2026-04-28T15:39:16
CL-000154,INCIDENT,SP-001,OUTAGE_APPLICATION,applications,Distribution Operations,2026-03-07,2026-03-07,EV-FBA9817E83,1,EV-FBA9817E83,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Distribution Operations.,0.75,Cox Automotive Inc.,https://news.google.com/rss/articles/CBMifkFVX3lxTE9EMTRiYWs3aWJxTnBDLW5XM1pvVTNia1VMWEw0b0I2eUxsZlJwaXNwOGRwUEJBbTV5RnJJSVRkWmlWN29kVEMxLXlYcGhXWGhQTzdGUXNCYXRrQzJoZ1FkOWtsblpiNVhUaFlQVkVuR0c0ZXRfV2VJek1IQ1Ffdw?oc=5,2026-04-28T15:39:16
CL-000155,INCIDENT,SP-007,SECURITY_RANSOMWARE,UNKNOWN,Cybersecurity,2026-03-10,2026-03-10,EV-05772ECB78,1,EV-05772ECB78,news,Weak,,ransomware,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.,0.75,Insurance Business,https://news.google.com/rss/articles/CBMixgFBVV95cUxOdEZuSGZJX000T0FXbE1XQjkyX29EQUViRHAwMUJmcHJrZXlENFY2WWFhRHMxT0VwYkFmNURjaGJ0QlVUQUxaNEtHZjFiT3RVQ1hGSnBJdTJfZzV0VXB0VlpDRmVjTGZ4d2lSd0U1UWhPemNJYzE5N1JjNjBwZUFPUXV3RTFQTE84eWdldk1yVXVSN2JOZVlON0hTMWxyMFhkTlI5ODZCMVRrTHlUUGMzblJhTWFMLUVHdndQU2JpMUpKdnBNbEE?oc=5,2026-04-28T15:39:16
CL-000156,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-03-10,2026-03-10,EV-DD72CB4897,1,EV-DD72CB4897,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.75,Cyber Magazine,https://news.google.com/rss/articles/CBMiYEFVX3lxTFA3ZkFMR2NkVVJtMGY0dTA0NXpWck5WWDhzV2tUNkdnSjNZZHEyeklpTnpndkF5YUpWSERIb0lLeGJPYXFYZ2FhMW54RHdBVXlQcFRVUkNvUEkyZFk3V294Zw?oc=5,2026-04-28T15:39:16
CL-000157,INCIDENT,SP-001,UNKNOWN,UNKNOWN,Distribution Operations,2026-03-11,2026-03-11,EV-8A1492B443,1,EV-8A1492B443,news,Weak,,,UNKNOWN affecting UNKNOWN in Distribution Operations.,0.5,Cox Automotive Inc.,https://news.google.com/rss/articles/CBMifkFVX3lxTE45Umd6c2hIdWo2WF9laWZpQjJ2eXA5ZktPczNBT1B5TnZCTEVxZEY0YWE0MW54NTVDc1djaFFHR2dFbUhKZUNucFhOSXJWWU52eHJuVURZQW1zTElYNFVfMW1LSHJ0ejAzMTRvOThVTEVkeV80a1E3N0wtRzZRdw?oc=5,2026-04-28T15:39:16
CL-000158,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2026-03-11,2026-03-11,EV-4F9EC908C1,1,EV-4F9EC908C1,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,Krebs on Security,https://news.google.com/rss/articles/CBMioAFBVV95cUxPMVktSHl1czFMVVJuT2VBekV3NDJ5MDh0WXQ2MnhKVF9QZ21YWEthV3YtcjRYTjJuNzZaeDN3b3EtM2ZFQUo4bVNxRHV4VWhMQUtzRlVaSDc3NERFenoxYlZjVVlkRzJPNmViZ3NvZjNzTjZqU1FnbFhYWUNPU3pFYTRzSUpYSjRmOFJlcGhRZEpNMjdFLUhJY280Mm1BRC1Z?oc=5,2026-04-28T15:39:16
CL-000159,INCIDENT,SP-014,OUTAGE_APPLICATION,applications,IT Operations,2026-03-11,2026-03-11,EV-898DB64F17,1,EV-898DB64F17,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in IT Operations.,0.65,MedTech Dive,https://news.google.com/rss/articles/CBMipwFBVV95cUxPaDVPd2o2dHpnWjRqbC1nUHdfQ3IyaXlwbGl5SUxVTkd0NUFkTngxZzczN3pGdjI2TFNObUYtOUJDQnpISGc3UGh1UHdMUlZaWm5ScVQ5MWNNNXNPV04yblRVYXcyU01tMDFPSVcwS0pBYXlRakpTLUdZVkl1VVBBU2g0ZkZKVUM1RWt1aTczVTlYQUtwRDM5VWx4WVNtMzZSVVc3azRDWQ?oc=5,2026-04-28T15:39:16
CL-000160,INCIDENT,SP-014,OUTAGE_APPLICATION,applications,IT Operations,2026-03-11,2026-03-11,EV-83AE99A21B,1,EV-83AE99A21B,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in IT Operations.,0.65,Newsweek,https://news.google.com/rss/articles/CBMif0FVX3lxTE8xUk53RXJXQWFvSFp0UXk2SFFYdEZSbC14Qm8yRTl3VFlwV0JnMDRhbzZHelFmRzBaR3RQdXJjb1VvS2ExRGk3UUZ1R0hLNEk3VVJKSkZTdEFwUWdETEp3VS14NUxnYzh0OW5nM256UnpETmdUWUh6bW9XUTNxc0k?oc=5,2026-04-28T15:39:16
CL-000161,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-03-12,2026-03-12,EV-B32B04F155,1,EV-B32B04F155,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQYi14a2JoTGJTc3dmMDJ4WW5rMUlsRFlNVzQ0Q1JDYTVtUlpTUXd0c1RMNmhsZngzeEVIdnhaRUhFNnpVMXNranVSUkRBbTd1T1RtVWg5U0s5ZHpKYXNUWi1pLXJDdXlyTnRZSVBuVnoxbVp2d0h2Ums5dFZKLUlWdFB3NVdkV0Y3N2ZsSzNiUHZpTjFSYVlnbUxSYzJHcmE1U0lERUdTSnBCOTZWNGpoYXBqTmI?oc=5,2026-04-28T15:39:16
